Date,Open,High,Low,Close,Adj Close,Volume
08-07-1966,8.410499573,8.450550079,8.410499573,8.426520348,2.161701441,29900
11-07-1966,8.434530258,8.45855999,8.434530258,8.45855999,2.169923067,30500
12-07-1966,8.45855999,8.510624886,8.410499573,8.426520348,2.161701441,53900
13-07-1966,8.366444588,8.366444588,8.342414856,8.342414856,2.140126228,19900
14-07-1966,8.358434677,8.526644707,8.358434677,8.466569901,2.171976089,82500
15-07-1966,8.466569901,8.542664528,8.466569901,8.518634796,2.185333252,132400
18-07-1966,8.518634796,8.518634796,8.442540169,8.510624886,2.183277607,41900
19-07-1966,8.45855999,8.45855999,8.358434677,8.442540169,2.165810585,44500
20-07-1966,8.442540169,8.510624886,8.350424767,8.366444588,2.146290064,27900
21-07-1966,8.366444588,8.442540169,8.266320229,8.342414856,2.140126228,46500
22-07-1966,8.342414856,8.342414856,8.242289543,8.250300407,2.116495132,36500
25-07-1966,8.250300407,8.250300407,8.110124588,8.110124588,2.080536127,51900
26-07-1966,8.058059692,8.058059692,7.909874916,7.909874916,2.02916503,91800
27-07-1966,7.933905125,8.034029961,7.933905125,8.010000229,2.054849386,80500
28-07-1966,8.010000229,8.010000229,7.917884827,7.917884827,2.031218529,17900
29-07-1966,7.909874916,7.909874916,7.725645065,7.725645065,1.981903195,59900
01-08-1966,7.709624767,7.709624767,7.617509842,7.625520229,1.956217289,54500
02-08-1966,7.625520229,7.657559872,7.609499931,7.63353014,1.958271503,48500
03-08-1966,7.725645065,7.80975008,7.725645065,7.749674797,1.988067627,52500
04-08-1966,7.817759991,8.066069603,7.817759991,8.042039871,2.063069344,73900
05-08-1966,8.110124588,8.226269722,8.110124588,8.226269722,2.110332012,133800
08-08-1966,8.226269722,8.258310318,8.150175095,8.250300407,2.116495132,59900
09-08-1966,8.250300407,8.310375214,8.242289543,8.258310318,2.128883362,46500
10-08-1966,8.258310318,8.266320229,8.234279633,8.234279633,2.122689486,18600
11-08-1966,8.234279633,8.258310318,8.210249901,8.242289543,2.124755859,27900
12-08-1966,8.242289543,8.258310318,8.242289543,8.250300407,2.126819849,24500
15-08-1966,8.250300407,8.266320229,8.210249901,8.210249901,2.116496086,73900
16-08-1966,8.210249901,8.242289543,8.118135452,8.118135452,2.092750311,56500
17-08-1966,8.118135452,8.118135452,7.825769901,7.841790199,2.021512032,93800
18-08-1966,7.841790199,7.841790199,7.609499931,7.609499931,1.961628675,188300
19-08-1966,7.625520229,7.725645065,7.625520229,7.625520229,1.965760112,157800
22-08-1966,7.609499931,7.609499931,7.309124947,7.325144768,1.888326645,231700
23-08-1966,7.325144768,7.41726017,7.265069962,7.409249783,1.91000855,67900
24-08-1966,7.441289902,7.46532011,7.441289902,7.449299812,1.92033267,42500
25-08-1966,7.449299812,7.449299812,7.257060051,7.309124947,1.884195805,80500
26-08-1966,7.265069962,7.265069962,7.24104023,7.24905014,1.868711352,32500
29-08-1966,7.24905014,7.24905014,7.124895096,7.124895096,1.836705565,78500
30-08-1966,7.124895096,7.24104023,7.108874798,7.24104023,1.866646171,90500
31-08-1966,7.341165066,7.409249783,7.341165066,7.365194798,1.898650527,72500
01-09-1966,7.365194798,7.46532011,7.349174976,7.449299812,1.92033267,64500
02-09-1966,7.449299812,7.4573102,7.317134857,7.325144768,1.888326645,33900
06-09-1966,7.325144768,7.341165066,7.225019932,7.233029842,1.864581466,26500
07-09-1966,7.225019932,7.225019932,7.024769783,7.048799992,1.817088962,27900
08-09-1966,7.048799992,7.056809902,6.932654858,6.964694977,1.795407653,82500
09-09-1966,6.964694977,7.056809902,6.940664768,7.040790081,1.815024853,51900
12-09-1966,7.108874798,7.225019932,7.108874798,7.132905006,1.838770032,56500
13-09-1966,7.132905006,7.209000111,7.116885185,7.124895096,1.836705565,76500
14-09-1966,7.124895096,7.132905006,7.116885185,7.132905006,1.838770032,62500
15-09-1966,7.132905006,7.24905014,7.116885185,7.164945126,1.847030759,75900
16-09-1966,7.164945126,7.225019932,7.124895096,7.164945126,1.847030759,94500
19-09-1966,7.164945126,7.217010021,7.140914917,7.156935215,1.844964743,35900
20-09-1966,7.156935215,7.164945126,7.132905006,7.156935215,1.844964743,28500
21-09-1966,7.156935215,7.209000111,7.108874798,7.108874798,1.832575202,42500
22-09-1966,7.140914917,7.217010021,7.140914917,7.209000111,1.85838747,25900
23-09-1966,7.209000111,7.225019932,7.148924828,7.164945126,1.847030759,27900
26-09-1966,7.164945126,7.209000111,7.140914917,7.209000111,1.85838747,24500
27-09-1966,7.209000111,7.257060051,7.148924828,7.164945126,1.847030759,57900
28-09-1966,7.164945126,7.164945126,7.140914917,7.148924828,1.842898965,92500
29-09-1966,7.148924828,7.209000111,7.116885185,7.116885185,1.834639668,32500
30-09-1966,7.116885185,7.140914917,7.108874798,7.108874798,1.832575202,15900
03-10-1966,7.108874798,7.132905006,7.040790081,7.040790081,1.815024853,45900
04-10-1966,7.040790081,7.108874798,7.016759872,7.040790081,1.815024853,55900
05-10-1966,7.016759872,7.016759872,6.916635036,6.916635036,1.783019185,25900
06-10-1966,6.916635036,6.948675156,6.740415096,6.756434917,1.741721272,58500
07-10-1966,6.756434917,6.808499813,6.656310081,6.656310081,1.715909481,36500
10-10-1966,6.656310081,6.748425007,6.640289783,6.740415096,1.737590909,38500
11-10-1966,6.816510201,6.948675156,6.816510201,6.864570141,1.769598246,46500
12-10-1966,6.908625126,7.056809902,6.908625126,7.056809902,1.819153786,31900
13-10-1966,7.056809902,7.225019932,7.040790081,7.056809902,1.819153786,69900
14-10-1966,7.132905006,7.217010021,7.132905006,7.140914917,1.840835333,32500
17-10-1966,7.156935215,7.309124947,7.156935215,7.257060051,1.870775461,17900
18-10-1966,7.257060051,7.433279991,7.24104023,7.409249783,1.91000855,49900
19-10-1966,7.365194798,7.365194798,7.325144768,7.325144768,1.888326645,38500
20-10-1966,7.325144768,7.46532011,7.325144768,7.357184887,1.896585822,23900
21-10-1966,7.357184887,7.441289902,7.357184887,7.425270081,1.914139271,39900
24-10-1966,7.425270081,7.46532011,7.41726017,7.433279991,1.916201949,39900
25-10-1966,7.433279991,7.609499931,7.433279991,7.609499931,1.961628675,51900
26-10-1966,7.709624767,7.841790199,7.709624767,7.825769901,2.017380714,47900
27-10-1966,7.925895214,7.965944767,7.925895214,7.949924946,2.04938674,45900
28-10-1966,7.949924946,8.02602005,7.941915035,8.02602005,2.069002867,53900
31-10-1966,8.02602005,8.042039871,8.018010139,8.018010139,2.066938639,91800
01-11-1966,8.02602005,8.042039871,8.02602005,8.042039871,2.073132515,90500
02-11-1966,8.042039871,8.134155273,8.042039871,8.110124588,2.090683937,111800
03-11-1966,8.110124588,8.166194916,8.058059692,8.126145363,2.094814301,80500
04-11-1966,8.058059692,8.058059692,7.949924946,8.034029961,2.081325769,98500
07-11-1966,8.034029961,8.066069603,8.034029961,8.042039871,2.083400011,37900
09-11-1966,8.050049782,8.110124588,8.050049782,8.110124588,2.101039886,48500
10-11-1966,8.110124588,8.110124588,8.010000229,8.018010139,2.077176094,70500
11-11-1966,7.941915035,7.941915035,7.909874916,7.917884827,2.051237583,47900
14-11-1966,7.917884827,7.917884827,7.80975008,7.841790199,2.031524181,74500
15-11-1966,7.841790199,7.925895214,7.841790199,7.925895214,2.053313017,53900
16-11-1966,7.925895214,7.925895214,7.841790199,7.909874916,2.049164057,37900
17-11-1966,7.909874916,7.909874916,7.85781002,7.85781002,2.03567338,69900
18-11-1966,7.85781002,7.941915035,7.641540051,7.709624767,1.997282982,55900
21-11-1966,7.657559872,7.657559872,7.525394917,7.549425125,1.955783248,40500
22-11-1966,7.541415215,7.541415215,7.4573102,7.533404827,1.951632977,42500
23-11-1966,7.557435036,7.625520229,7.557435036,7.565444946,1.959932208,61900
25-11-1966,7.625520229,7.725645065,7.625520229,7.641540051,1.979645848,37900
28-11-1966,7.641540051,7.641540051,7.565444946,7.609499931,1.971345186,122400
29-11-1966,7.609499931,7.665569782,7.557435036,7.665569782,1.985871315,48500
30-11-1966,7.665569782,7.665569782,7.565444946,7.625520229,1.97549665,16600
01-12-1966,7.625520229,7.657559872,7.609499931,7.609499931,1.971345186,29900
02-12-1966,7.565444946,7.565444946,7.557435036,7.565444946,1.959932208,28500
05-12-1966,7.609499931,7.641540051,7.609499931,7.609499931,1.971345186,29900
06-12-1966,7.609499931,7.609499931,7.609499931,7.609499931,1.971345186,57900
07-12-1966,7.63353014,7.80975008,7.63353014,7.765695095,2.01181078,338200
08-12-1966,7.817759991,7.909874916,7.817759991,7.865819931,2.037748814,43900
09-12-1966,7.909874916,8.066069603,7.909874916,8.066069603,2.089627028,303600
12-12-1966,8.110124588,8.242289543,8.110124588,8.226269722,2.13112855,141800
13-12-1966,8.242289543,8.310375214,8.242289543,8.258310318,2.1394279,67900
14-12-1966,8.310375214,8.342414856,8.310375214,8.310375214,2.152917385,50500
15-12-1966,8.258310318,8.258310318,8.110124588,8.110124588,2.101039886,70500
16-12-1966,8.110124588,8.142165184,8.034029961,8.034029961,2.081325769,66500
19-12-1966,8.034029961,8.034029961,7.949924946,8.018010139,2.077176094,36500
20-12-1966,8.010000229,8.010000229,7.917884827,7.941915035,2.057463169,322200
21-12-1966,7.941915035,7.941915035,7.909874916,7.909874916,2.049164057,80500
22-12-1966,7.909874916,7.917884827,7.85781002,7.865819931,2.037748814,62500
23-12-1966,7.925895214,8.02602005,7.925895214,7.949924946,2.059538364,41900
27-12-1966,7.949924946,8.02602005,7.841790199,7.841790199,2.031524181,35900
28-12-1966,7.957934856,8.042039871,7.957934856,8.018010139,2.077176094,77900
29-12-1966,8.018010139,8.042039871,7.909874916,7.941915035,2.057463169,95800
30-12-1966,7.925895214,7.925895214,7.817759991,7.833779812,2.029449224,25900
03-01-1967,7.833779812,7.841790199,7.649549961,7.649549961,1.981720805,24500
04-01-1967,7.649549961,7.649549961,7.425270081,7.533404827,1.951632977,112400
05-01-1967,7.541415215,7.625520229,7.541415215,7.625520229,1.97549665,70500
06-01-1967,7.625520229,7.717635155,7.609499931,7.709624767,1.997282982,43900
09-01-1967,7.709624767,7.841790199,7.709624767,7.825769901,2.027371883,601200
10-01-1967,7.825769901,7.941915035,7.825769901,7.933905125,2.055387497,56500
11-01-1967,7.933905125,8.010000229,7.841790199,8.010000229,2.075100899,152400
12-01-1967,8.010000229,8.242289543,8.010000229,8.242289543,2.135279417,131800
13-01-1967,8.242289543,8.358434677,8.150175095,8.342414856,2.161217928,90500
16-01-1967,8.342414856,8.366444588,8.310375214,8.334404945,2.159142971,61900
17-01-1967,8.334404945,8.534654617,8.310375214,8.534654617,2.211020708,106400
18-01-1967,8.534654617,8.63477993,8.45855999,8.62677002,2.234884024,147800
19-01-1967,8.62677002,8.710874557,8.618760109,8.710874557,2.256673098,75900
20-01-1967,8.710874557,8.726895332,8.610750198,8.642789841,2.239033699,160400
23-01-1967,8.642789841,8.710874557,8.610750198,8.658809662,2.24318409,63900
24-01-1967,8.658809662,8.967194557,8.642789841,8.967194557,2.323075294,74500
25-01-1967,8.959184647,8.959184647,8.835029602,8.927145004,2.312701225,63900
26-01-1967,8.927145004,8.935154915,8.859060287,8.911125183,2.308551073,56500
27-01-1967,8.911125183,9.043290138,8.867070198,9.019260406,2.336565018,104400
30-01-1967,9.019260406,9.059309959,8.951174736,9.019260406,2.336565018,87800
31-01-1967,9.019260406,9.027270317,8.919135094,8.919135094,2.310624838,72500
01-02-1967,8.867070198,8.867070198,8.710874557,8.758934975,2.269122839,40500
02-02-1967,8.758934975,8.867070198,8.734905243,8.867070198,2.297136784,49900
03-02-1967,8.867070198,8.943164825,8.843040466,8.859060287,2.295061827,74500
06-02-1967,8.859060287,8.927145004,8.742915154,8.758934975,2.269122839,61900
07-02-1967,8.758934975,8.81099987,8.650799751,8.650799751,2.251405001,34500
08-02-1967,8.650799751,8.658809662,8.610750198,8.642789841,2.2493186,43900
09-02-1967,8.642789841,8.758934975,8.642789841,8.650799751,2.251405001,36500
10-02-1967,8.742915154,8.859060287,8.742915154,8.750925064,2.277461767,66500
13-02-1967,8.750925064,8.81099987,8.658809662,8.658809662,2.253488541,36500
14-02-1967,8.658809662,8.710874557,8.642789841,8.650799751,2.251405001,54500
15-02-1967,8.650799751,8.666819572,8.62677002,8.642789841,2.2493186,81800
16-02-1967,8.62677002,8.62677002,8.510624886,8.510624886,2.214921713,117800
17-02-1967,8.510624886,8.550675392,8.510624886,8.550675392,2.22534585,45900
20-02-1967,8.550675392,8.610750198,8.510624886,8.558685303,2.227430105,127800
21-02-1967,8.558685303,8.558685303,8.534654617,8.534654617,2.221176386,55900
23-02-1967,8.534654617,8.558685303,8.526644707,8.550675392,2.22534585,58500
24-02-1967,8.550675392,8.558685303,8.534654617,8.542664528,2.223259449,37900
27-02-1967,8.534654617,8.534654617,8.218259811,8.234279633,2.143002748,110400
28-02-1967,8.142165184,8.142165184,7.957934856,8.02602005,2.088801146,162400
01-03-1967,8.02602005,8.142165184,8.02602005,8.042039871,2.092971325,122400
02-03-1967,8.02602005,8.02602005,7.841790199,7.949924946,2.068997622,82500
03-03-1967,7.949924946,7.949924946,7.757685184,7.80975008,2.032517195,123800
06-03-1967,7.80975008,7.833779812,7.80975008,7.80975008,2.032517195,72500
07-03-1967,7.80975008,7.80975008,7.725645065,7.757685184,2.018966436,239700
08-03-1967,7.741664886,7.741664886,7.509375095,7.657559872,1.992909074,292200
09-03-1967,7.657559872,7.733654976,7.641540051,7.733654976,2.012714148,66500
10-03-1967,7.85781002,8.010000229,7.85781002,7.949924946,2.068997622,126400
13-03-1967,7.949924946,8.010000229,7.941915035,7.965944767,2.073167801,115800
14-03-1967,7.965944767,8.010000229,7.865819931,7.865819931,2.047110319,75900
15-03-1967,7.865819931,7.909874916,7.825769901,7.84980011,2.04294014,77900
16-03-1967,7.909874916,8.234279633,7.909874916,8.210249901,2.136749268,221700
17-03-1967,8.210249901,8.258310318,8.110124588,8.134155273,2.116945982,163700
20-03-1967,8.134155273,8.150175095,8.058059692,8.118135452,2.112776518,84500
21-03-1967,8.218259811,8.342414856,8.218259811,8.218259811,2.138831854,57900
22-03-1967,8.218259811,8.326395035,8.210249901,8.326395035,2.166975737,129800
23-03-1967,8.410499573,8.542664528,8.410499573,8.518634796,2.217006445,52500
27-03-1967,8.558685303,8.642789841,8.558685303,8.558685303,2.227430105,70500
28-03-1967,8.558685303,8.63477993,8.542664528,8.558685303,2.227430105,102400
29-03-1967,8.558685303,8.62677002,8.466569901,8.526644707,2.219091892,56500
30-03-1967,8.526644707,8.542664528,8.466569901,8.526644707,2.219091892,29900
31-03-1967,8.526644707,8.550675392,8.45855999,8.526644707,2.219091892,28500
03-04-1967,8.526644707,8.534654617,8.442540169,8.45855999,2.20137167,32500
04-04-1967,8.426520348,8.426520348,8.326395035,8.426520348,2.193031788,61900
05-04-1967,8.426520348,8.534654617,8.426520348,8.45855999,2.20137167,39900
06-04-1967,8.45855999,8.526644707,8.45855999,8.510624886,2.214921713,59900
07-04-1967,8.510624886,8.566695213,8.410499573,8.410499573,2.18886447,106400
10-04-1967,8.410499573,8.426520348,8.258310318,8.342414856,2.171146154,75900
11-04-1967,8.410499573,8.510624886,8.410499573,8.510624886,2.214921713,78500
12-04-1967,8.510624886,8.518634796,8.450550079,8.510624886,2.214921713,22500
13-04-1967,8.510624886,8.510624886,8.434530258,8.434530258,2.195119619,43900
14-04-1967,8.434530258,8.526644707,8.342414856,8.526644707,2.219091892,129800
17-04-1967,8.610750198,8.650799751,8.610750198,8.650799751,2.251405001,57900
18-04-1967,8.650799751,8.766944885,8.62677002,8.758934975,2.279546499,42500
19-04-1967,8.758934975,8.843040466,8.750925064,8.819009781,2.295181513,54500
20-04-1967,8.827019691,8.959184647,8.827019691,8.959184647,2.331660509,74500
21-04-1967,8.959184647,9.043290138,8.927145004,9.011249542,2.345212936,76500
24-04-1967,9.011249542,9.127394676,8.943164825,9.011249542,2.345212936,171700
25-04-1967,9.011249542,9.027270317,8.943164825,9.019260406,2.34729743,45900
26-04-1967,9.011249542,9.011249542,8.951174736,8.967194557,2.333748102,100400
27-04-1967,8.967194557,9.011249542,8.951174736,8.967194557,2.333748102,73900
28-04-1967,8.967194557,9.027270317,8.967194557,9.011249542,2.345212936,42500
01-05-1967,8.967194557,8.967194557,8.911125183,8.943164825,2.327492476,62500
02-05-1967,8.951174736,9.011249542,8.951174736,8.951174736,2.329576254,46500
03-05-1967,8.959184647,9.035280228,8.959184647,9.011249542,2.345212936,51900
04-05-1967,9.011249542,9.011249542,8.951174736,8.959184647,2.331660509,66500
05-05-1967,9.011249542,9.06731987,9.011249542,9.035280228,2.351464272,70500
08-05-1967,9.035280228,9.259559631,9.019260406,9.24353981,2.405665159,175700
09-05-1967,9.24353981,9.359684944,9.211500168,9.227519989,2.413261652,124400
10-05-1967,9.227519989,9.24353981,9.127394676,9.227519989,2.413261652,135800
11-05-1967,9.227519989,9.251549721,9.159435272,9.159435272,2.395455122,95800
12-05-1967,9.167445183,9.259559631,9.167445183,9.219510078,2.411166191,80500
15-05-1967,9.219510078,9.2355299,9.219510078,9.219510078,2.411166191,149800
16-05-1967,9.219510078,9.24353981,9.219510078,9.227519989,2.413261652,82500
17-05-1967,9.227519989,9.311624527,9.227519989,9.311624527,2.435257435,86500
18-05-1967,9.311624527,9.327645302,9.227519989,9.327645302,2.439445257,42500
19-05-1967,9.327645302,9.367694855,9.251549721,9.351675034,2.445730925,76500
22-05-1967,9.351675034,9.359684944,9.267569542,9.319635391,2.437350988,54500
23-05-1967,9.319635391,9.319635391,8.951174736,8.951174736,2.340988398,193700
24-05-1967,8.951174736,9.027270317,8.827019691,8.827019691,2.308517694,91800
25-05-1967,8.867070198,8.943164825,8.867070198,8.919135094,2.332609892,91800
26-05-1967,8.919135094,8.919135094,8.81099987,8.851050377,2.314803362,38500
29-05-1967,8.851050377,8.943164825,8.835029602,8.927145004,2.334704638,46500
31-05-1967,8.859060287,8.859060287,8.81099987,8.81099987,2.304329872,52500
01-06-1967,8.81099987,8.911125183,8.758934975,8.911125183,2.330516338,114400
02-06-1967,8.935154915,9.027270317,8.935154915,8.943164825,2.338895321,114400
05-06-1967,8.827019691,8.827019691,8.726895332,8.742915154,2.28652215,69900
06-06-1967,8.758934975,8.943164825,8.758934975,8.758934975,2.290712595,121800
07-06-1967,8.758934975,8.859060287,8.734905243,8.758934975,2.290712595,132400
08-06-1967,8.758934975,8.81099987,8.726895332,8.81099987,2.304329872,70500
09-06-1967,8.81099987,8.843040466,8.718885422,8.750925064,2.288619041,63900
12-06-1967,8.750925064,8.766944885,8.642789841,8.742915154,2.28652215,25900
13-06-1967,8.742915154,8.859060287,8.718885422,8.742915154,2.28652215,59900
14-06-1967,8.742915154,8.81099987,8.742915154,8.81099987,2.304329872,98500
15-06-1967,8.81099987,8.843040466,8.81099987,8.819009781,2.306425095,117800
16-06-1967,8.819009781,8.827019691,8.758934975,8.758934975,2.290712595,117800
19-06-1967,8.758934975,8.81099987,8.758934975,8.758934975,2.290712595,40500
20-06-1967,8.758934975,8.766944885,8.518634796,8.518634796,2.227868319,90500
21-06-1967,8.518634796,8.518634796,8.142165184,8.358434677,2.185970306,114400
22-06-1967,8.326395035,8.326395035,8.250300407,8.258310318,2.159784794,44500
23-06-1967,8.258310318,8.426520348,8.258310318,8.342414856,2.181782007,100400
26-06-1967,8.342414856,8.45855999,8.310375214,8.45855999,2.212155819,67900
27-06-1967,8.45855999,8.510624886,8.358434677,8.366444588,2.188064575,49900
28-06-1967,8.366444588,8.366444588,8.326395035,8.358434677,2.185970306,46500
29-06-1967,8.410499573,8.450550079,8.410499573,8.426520348,2.20377636,50500
30-06-1967,8.426520348,8.442540169,8.358434677,8.358434677,2.185970306,42500
03-07-1967,8.358434677,8.418510437,8.358434677,8.418510437,2.201681137,41900
05-07-1967,8.426520348,8.442540169,8.426520348,8.426520348,2.20377636,36500
06-07-1967,8.426520348,8.434530258,8.318385124,8.318385124,2.175496817,234300
07-07-1967,8.318385124,8.334404945,8.258310318,8.258310318,2.159784794,36500
10-07-1967,8.258310318,8.310375214,8.242289543,8.258310318,2.159784794,39900
11-07-1967,8.258310318,8.258310318,8.226269722,8.250300407,2.157690048,51900
12-07-1967,8.258310318,8.358434677,8.258310318,8.342414856,2.181782007,114400
13-07-1967,8.350424767,8.410499573,8.350424767,8.410499573,2.19958806,101800
14-07-1967,8.410499573,8.426520348,8.234279633,8.258310318,2.159784794,77900
17-07-1967,8.318385124,8.366444588,8.318385124,8.366444588,2.188064575,53900
18-07-1967,8.366444588,8.434530258,8.358434677,8.410499573,2.19958806,99800
19-07-1967,8.410499573,8.418510437,8.350424767,8.410499573,2.19958806,50500
20-07-1967,8.410499573,8.434530258,8.342414856,8.434530258,2.205870867,141800
21-07-1967,8.434530258,8.450550079,8.426520348,8.450550079,2.21006012,92500
24-07-1967,8.450550079,8.45855999,8.434530258,8.45855999,2.212155819,91800
25-07-1967,8.45855999,8.45855999,8.442540169,8.442540169,2.207964659,57900
26-07-1967,8.450550079,8.45855999,8.450550079,8.45855999,2.212155819,26500
27-07-1967,8.45855999,8.45855999,8.442540169,8.45855999,2.212155819,182300
28-07-1967,8.45855999,8.510624886,8.450550079,8.510624886,2.225773096,54500
31-07-1967,8.510624886,8.542664528,8.45855999,8.518634796,2.227868319,64500
01-08-1967,8.534654617,8.650799751,8.534654617,8.650799751,2.26243329,48500
02-08-1967,8.758934975,8.927145004,8.758934975,8.919135094,2.332609892,105800
03-08-1967,8.919135094,9.043290138,8.843040466,9.027270317,2.360889673,121800
04-08-1967,9.027270317,9.167445183,9.019260406,9.167445183,2.397549868,166400
07-08-1967,9.167445183,9.227519989,9.151425362,9.151425362,2.393359184,61900
08-08-1967,9.151425362,9.159435272,9.111374855,9.143415451,2.403098345,59900
09-08-1967,9.143415451,9.227519989,9.119384766,9.151425362,2.405202389,74500
10-08-1967,9.151425362,9.24353981,9.135404587,9.135404587,2.400991678,71900
11-08-1967,9.135404587,9.143415451,9.043290138,9.051300049,2.378888369,55900
14-08-1967,9.051300049,9.059309959,8.943164825,9.027270317,2.372572184,76500
15-08-1967,9.027270317,9.211500168,9.027270317,9.151425362,2.405202389,70500
16-08-1967,9.159435272,9.211500168,9.159435272,9.167445183,2.409413099,34500
17-08-1967,9.167445183,9.2355299,9.159435272,9.2355299,2.427307606,35900
18-08-1967,9.2355299,9.24353981,9.211500168,9.219510078,2.423096418,41900
21-08-1967,9.219510078,9.2355299,9.211500168,9.211500168,2.420991898,64500
22-08-1967,9.211500168,9.227519989,9.167445183,9.167445183,2.409413099,37900
23-08-1967,9.167445183,9.227519989,9.143415451,9.159435272,2.407307625,27900
24-08-1967,9.159435272,9.211500168,9.111374855,9.111374855,2.394676208,45900
25-08-1967,9.059309959,9.059309959,9.011249542,9.027270317,2.372572184,53900
28-08-1967,8.967194557,8.967194557,8.911125183,8.911125183,2.342048645,20500
29-08-1967,8.911125183,8.911125183,8.742915154,8.81099987,2.315731764,42500
30-08-1967,8.81099987,8.81099987,8.758934975,8.758934975,2.302047729,19900
31-08-1967,8.81099987,8.911125183,8.81099987,8.911125183,2.342048645,63900
01-09-1967,8.911125183,8.943164825,8.911125183,8.935154915,2.348361731,47900
05-09-1967,8.867070198,8.867070198,8.658809662,8.658809662,2.275733471,122400
06-09-1967,8.658809662,8.734905243,8.658809662,8.710874557,2.289416313,46500
07-09-1967,8.742915154,8.827019691,8.742915154,8.81099987,2.315731764,43900
08-09-1967,8.81099987,8.859060287,8.742915154,8.859060287,2.32836318,38500
11-09-1967,8.859060287,8.943164825,8.859060287,8.919135094,2.344151974,52500
12-09-1967,8.919135094,8.935154915,8.859060287,8.911125183,2.342048645,53900
13-09-1967,8.911125183,8.959184647,8.859060287,8.959184647,2.354676723,59900
14-09-1967,8.967194557,9.111374855,8.967194557,9.111374855,2.394676208,45900
15-09-1967,9.111374855,9.143415451,9.027270317,9.027270317,2.372572184,61900
18-09-1967,9.027270317,9.06731987,9.027270317,9.035280228,2.374676943,83800
19-09-1967,9.035280228,9.043290138,8.859060287,8.859060287,2.32836318,59900
20-09-1967,8.843040466,8.843040466,8.742915154,8.766944885,2.304153204,33900
21-09-1967,8.734905243,8.734905243,8.610750198,8.642789841,2.27152133,102400
22-09-1967,8.642789841,8.658809662,8.610750198,8.62677002,2.267310858,39900
25-09-1967,8.610750198,8.610750198,8.526644707,8.534654617,2.243101597,75900
26-09-1967,8.534654617,8.534654617,8.410499573,8.442540169,2.218890429,47900
27-09-1967,8.442540169,8.442540169,8.318385124,8.326395035,2.188366413,69900
28-09-1967,8.258310318,8.258310318,8.158185005,8.158185005,2.144156933,64500
29-09-1967,8.210249901,8.358434677,8.210249901,8.358434677,2.19678688,64500
02-10-1967,8.358434677,8.358434677,8.310375214,8.358434677,2.19678688,99800
03-10-1967,8.358434677,8.510624886,8.358434677,8.510624886,2.236786366,63900
04-10-1967,8.510624886,8.534654617,8.45855999,8.510624886,2.236786366,83800
05-10-1967,8.510624886,8.510624886,8.434530258,8.45855999,2.22310257,218300
06-10-1967,8.45855999,8.466569901,8.434530258,8.466569901,2.225206375,76500
09-10-1967,8.466569901,8.510624886,8.442540169,8.466569901,2.225206375,98500
10-10-1967,8.466569901,8.510624886,8.45855999,8.510624886,2.236786366,31900
11-10-1967,8.510624886,8.526644707,8.45855999,8.45855999,2.22310257,43900
12-10-1967,8.45855999,8.466569901,8.410499573,8.410499573,2.210471153,69900
13-10-1967,8.418510437,8.466569901,8.418510437,8.442540169,2.218890429,66500
16-10-1967,8.442540169,8.450550079,8.350424767,8.350424767,2.194681883,67900
17-10-1967,8.342414856,8.342414856,8.158185005,8.210249901,2.157841682,90500
18-10-1967,8.126145363,8.126145363,7.925895214,7.925895214,2.083104849,78500
19-10-1967,7.925895214,8.018010139,7.80975008,7.841790199,2.061001301,93800
20-10-1967,7.841790199,7.865819931,7.657559872,7.657559872,2.012580872,58500
23-10-1967,7.657559872,7.825769901,7.63353014,7.825769901,2.056788921,107800
24-10-1967,7.85781002,7.917884827,7.85781002,7.85781002,2.065210581,50500
25-10-1967,7.84980011,7.84980011,7.757685184,7.84980011,2.063106537,81800
26-10-1967,7.84980011,7.941915035,7.833779812,7.909874916,2.078895569,56500
27-10-1967,7.909874916,7.909874916,7.841790199,7.84980011,2.063106537,79900
30-10-1967,7.84980011,7.84980011,7.625520229,7.641540051,2.008369446,136400
31-10-1967,7.641540051,7.717635155,7.549425125,7.609499931,1.999949813,70500
01-11-1967,7.541415215,7.541415215,7.425270081,7.425270081,1.95153141,68500
02-11-1967,7.425270081,7.449299812,7.257060051,7.257060051,1.907320976,98500
03-11-1967,7.257060051,7.341165066,7.225019932,7.225019932,1.898899555,89800
06-11-1967,7.24905014,7.409249783,7.24905014,7.333155155,1.939417958,134400
08-11-1967,7.333155155,7.46532011,7.325144768,7.341165066,1.941533804,199700
09-11-1967,7.341165066,7.349174976,7.317134857,7.317134857,1.935178161,85800
10-11-1967,7.257060051,7.257060051,7.148924828,7.164945126,1.894928336,139800
13-11-1967,7.164945126,7.24104023,7.132905006,7.148924828,1.890691876,116400
14-11-1967,7.148924828,7.24104023,7.124895096,7.140914917,1.888572931,257600
15-11-1967,7.140914917,7.140914917,7.016759872,7.040790081,1.862093806,314200
16-11-1967,7.040790081,7.124895096,7.040790081,7.108874798,1.880099416,99800
17-11-1967,7.140914917,7.317134857,7.140914917,7.317134857,1.935178161,90500
20-11-1967,7.317134857,7.409249783,7.156935215,7.409249783,1.95953989,62500
21-11-1967,7.449299812,7.609499931,7.449299812,7.509375095,1.986021161,124400
22-11-1967,7.509375095,7.741664886,7.509375095,7.665569782,2.027330637,146400
24-11-1967,7.665569782,7.717635155,7.617509842,7.641540051,2.020973444,49900
